Date,Matchid,PlayerID,Team,TeamId,Opposition,Oppositionid,Venue,PositionId,Appearances,TimePlayed,Starts,SubstituteOn,SubstituteOff,Goals,FirstGoal,WinningGoal,ShotsOnTargetincgoals,ShotsOffTargetincwoodwork,BlockedShots,DirectFreekickOnTarget,DirectFreekickOffTarget,BlockedDirectFreekick,GoalsfromInsideBox,ShotsOnfromInsideBox,ShotsOfffromInsideBox,BlockedShotsfromInsideBox,GoalsfromOutsideBox,ShotsOnTargetOutsideBox,ShotsOffTargetOutsideBox,BlockedShotsOutsideBox,HeadedGoals,HeadedShotsOnTarget,HeadedShotsOffTarget,HeadedBlockedShots,LeftFootGoals,LeftFootShotsOnTarget,LeftFootShotsOffTarget,LeftFootBlockedShots,RightFootGoals,RightFootShotsOnTarget,RightFootShotsOffTarget,RightFootBlockedShots,GoalsOpenPlay,GoalsfromCorners,Goalsfrompenalties,AttemptsOpenPlayontarget,AttemptsfromCornersontarget,AttemptsfromDirectFreeKickontarget,AttemptsfromSetPlayontarget,AttemptsfromPenaltiesontarget,AttemptsOpenPlayofftarget,AttemptsfromCornersofftarget,AttemptsfromDirectFreeKickofftarget,AttemptsfromSetPlayofftarget,Goalsasasubstitute,TotalSuccessfulPassesAll,TotalUnsuccessfulPassesAll,Assists,KeyPasses,TotalSuccessfulPassesExclCrossesCorners,TotalUnsuccessfulPassesExclCrossesCorners,SuccessfulPassesOwnHalf,UnsuccessfulPassesOwnHalf,SuccessfulPassesOppositionHalf,UnsuccessfulPassesOppositionHalf,SuccessfulPassesDefensivethird,UnsuccessfulPassesDefensivethird,SuccessfulPassesMiddlethird,UnsuccessfulPassesMiddlethird,SuccessfulPassesFinalthird,UnsuccessfulPassesFinalthird,SuccessfulShortPasses,UnsuccessfulShortPasses,SuccessfulLongPasses,UnsuccessfulLongPasses,SuccessfulFlickOns,UnsuccessfulFlickOns,SuccessfulCrossesCorners
31/08/2018,1003107,445901,Al-Quadisiya,6775,Al-Fateh,6772,Home,6,1,70,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,0,1,10,3,4,1,6,2,0,1,5,0,5,2,10,3,0,0,0,0,0
01/12/2018,1003290,88945,Al-Raed,6773,Al-Baten,9623,Away,4,1,90,1,0,0,2,1,1,2,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,33,13,1,3,33,8,9,0,24,8,3,0,19,2,11,6,31,6,2,2,1,0,0
08/12/2018,1003196,88945,Al-Raed,6773,Al-Ahli,6770,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,1,26,2,13,0,13,2,4,0,15,1,7,1,23,1,3,1,0,0,0
15/03/2019,1003190,88945,Al-Raed,6773,Al-Baten,9623,Home,6,1,90,1,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,31,7,0,2,29,6,7,0,22,6,2,0,16,1,11,5,27,6,2,0,0,0,2
14/12/2018,1003203,88945,Al-Raed,6773,Al-Nassr,6780,Away,4,1,90,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,32,14,0,0,31,11,9,2,22,9,1,1,17,2,13,8,29,11,2,0,1,1,1
23/02/2019,1003154,88945,Al-Raed,6773,Al-Faisaly,6777,Home,4,1,45,0,1,0,0,0,0,1,3,0,0,1,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,15,6,0,0,14,3,3,0,11,3,1,0,4,0,9,3,13,3,1,0,0,0,1
15/02/2019,1003259,88945,Al-Raed,6773,Al-Ittihad,1316,Home,4,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,7,1,5,1,2,0,3,0,2,1,2,0,7,1,0,0,0,0,0
25/12/2018,1003171,88945,Al-Raed,6773,Al-Taawon,6778,Home,4,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,9,2,4,1,5,1,0,1,7,0,2,1,8,2,1,0,0,0,0
28/09/2018,1003134,88945,Al-Raed,6773,Al-Shabab,6774,Home,4,1,89,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25,6,0,0,25,5,8,1,17,4,4,1,10,2,11,2,23,4,2,1,0,0,0
09/02/2019,1003250,88945,Al-Raed,6773,Al-Wahda,6847,Home,4,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,2,23,10,6,1,17,9,2,1,13,4,8,5,22,8,1,2,0,0,2
24/10/2018,1003265,88945,Al-Raed,6773,Al-Faisaly,6777,Away,4,1,69,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,4,0,0,15,3,6,1,9,2,2,1,9,1,4,1,15,3,0,0,0,0,1
20/12/2018,1003213,88945,Al-Raed,6773,Al-Hazm,6846,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,2,47,6,16,1,31,5,4,0,28,1,15,5,44,4,3,2,0,0,2
04/10/2018,1003138,88945,Al-Raed,6773,Al-Feiha,10483,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,41,9,25,2,16,7,11,0,24,3,6,6,36,5,5,4,0,0,0
07/03/2019,1003285,88945,Al-Raed,6773,Al-Taawon,6778,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,17,7,9,0,8,7,5,0,10,3,2,4,16,4,1,3,0,1,0
11/01/2019,1003227,88945,Al-Raed,6773,Al-Hilal,1317,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,2,24,6,13,2,11,4,5,1,14,3,5,2,23,5,1,1,0,0,2
23/11/2018,1003181,88945,Al-Raed,6773,Al-Quadisiya,6775,Away,4,1,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,4,0,0,14,4,3,1,11,3,2,0,9,1,3,3,14,4,0,0,0,0,0
29/01/2019,1003232,88945,Al-Raed,6773,Al-Ittifaq,5680,Home,4,1,45,1,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16,13,0,0,16,10,6,2,10,8,3,0,6,2,7,8,16,8,0,2,0,1,0
15/09/2018,1003117,88945,Al-Raed,6773,Al-Hilal,1317,Home,4,1,61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,1,13,3,1,0,12,3,1,0,9,2,3,1,13,2,0,1,0,0,0
30/08/2018,1003104,88945,Al-Raed,6773,Al-Ittifaq,5680,Away,4,1,65,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,2,14,6,4,1,10,5,1,0,7,4,6,2,10,5,4,1,0,1,1
01/03/2019,1003274,88945,Al-Raed,6773,Al-Quadisiya,6775,Home,4,1,88,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,9,0,0,22,5,8,1,14,4,5,0,12,3,5,2,22,3,0,2,0,0,0
22/09/2018,1003127,88945,Al-Raed,6773,Al-Wahda,6847,Away,4,1,90,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,13,0,2,39,9,10,0,29,9,3,0,18,1,18,8,36,8,3,1,0,0,1
19/10/2018,1003149,88945,Al-Raed,6773,Al-Fateh,6772,Home,4,1,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,0,0,28,14,14,0,14,14,7,0,15,6,6,8,27,11,1,3,0,0,0
30/12/2018,1003221,88945,Al-Raed,6773,Ohod,9624,Away,4,1,69,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,9,0,2,18,7,5,3,13,4,2,0,8,3,8,4,17,7,1,0,0,1,3
20/10/2018,1003151,197500,Al-Ittifaq,5680,Al-Ahli,6770,Home,4,1,26,0,1,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,2,1,0,3,2,0,0,3,2,0,0,1,1,2,1,3,2,0,0,0,0,0
21/12/2018,1003208,197500,Al-Ittifaq,5680,Al-Fateh,6772,Away,4,1,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,4,2,2,0,2,2,0,0,2,1,2,1,3,2,1,0,0,0,0
06/12/2018,1003192,197500,Al-Ittifaq,5680,Al-Quadisiya,6775,Away,4,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,29,9,9,2,20,7,4,1,16,1,9,7,27,6,2,3,1,0,0
25/10/2018,1003152,197500,Al-Ittifaq,5680,Al-Hazm,6846,Home,4,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,4,1,0,5,4,1,0,0,1,5,3,6,4,0,0,0,0,0
11/11/2018,1003174,197500,Al-Ittifaq,5680,Al-Nassr,6780,Home,4,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,3,0,0,2,3,0,0,0,0,2,3,2,3,0,0,0,0,0
13/12/2018,1003200,197500,Al-Ittifaq,5680,Al-Wahda,6847,Home,4,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0
29/01/2019,1003232,197500,Al-Ittifaq,5680,Al-Raed,6773,Away,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,1,0,0,3,1,0,0,0,0,3,1,3,1,0,0,0,0,0
01/11/2018,1003163,197500,Al-Ittifaq,5680,Al-Faisaly,6777,Away,4,1,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,1,12,3,4,0,8,3,1,0,6,1,5,2,12,2,0,1,0,0,0
28/02/2019,1003180,197500,Al-Ittifaq,5680,Al-Taawon,6778,Away,4,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,1,22,4,16,1,6,3,12,0,7,1,3,3,21,3,1,1,0,0,0
13/09/2018,1003228,197500,Al-Ittifaq,5680,Al-Baten,9623,Home,4,1,26,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5,2,0,0,5,1,2,0,3,1,0,0,3,0,2,1,5,1,0,0,0,0,0
21/02/2019,1003266,197500,Al-Ittifaq,5680,Al-Hazm,6846,Away,4,1,75,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,1,18,6,4,0,14,6,0,0,11,0,7,6,18,5,0,1,1,0,0
24/11/2018,1003272,197500,Al-Ittifaq,5680,Al-Taawon,6778,Home,4,1,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,1,14,7,3,3,11,4,1,0,7,3,6,4,12,5,2,2,0,1,0
13/02/2019,1003260,197500,Al-Ittifaq,5680,Al-Faisaly,6777,Home,4,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,4,1,2,1,2,0,0,0,2,1,2,0,4,1,0,0,0,0,0
29/11/2018,1003288,197500,Al-Ittifaq,5680,Al-Shabab,6774,Away,4,1,90,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23,7,0,1,23,7,10,3,13,4,3,1,16,2,4,4,21,6,2,1,0,2,0
21/09/2018,1003123,197500,Al-Ittifaq,5680,Al-Feiha,10483,Home,4,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,2,8,3,0,0,8,3,0,0,2,0,6,3,6,3,2,0,0,1,0
22/02/2019,1003268,109729,Al-Shabab,6774,Al-Quadisiya,6775,Away,6,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,7,2,0,0,7,2,0,0,1,0,6,2,7,1,0,1,0,0,0
28/02/2019,1003278,109729,Al-Shabab,6774,Al-Nassr,6780,Home,6,1,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,2,1,0,0,2,0,0,1,0,0,2,1,2,0,0,0,0,0
15/02/2019,1003256,109729,Al-Shabab,6774,Al-Wahda,6847,Home,6,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
04/02/2019,1003241,109729,Al-Shabab,6774,Al-Raed,6773,Home,6,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
15/03/2019,1003184,109729,Al-Shabab,6774,Al-Ittifaq,5680,Away,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/12/2018,1003195,109729,Al-Shabab,6774,Ohod,9624,Home,6,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,9,3,2,0,7,3,0,0,6,0,3,3,9,3,0,0,0,0,0
08/11/2018,1003169,109729,Al-Shabab,6774,Al-Faisaly,6777,Away,6,1,23,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0,1,4,3,0,1,4,2,0,0,1,2,3,1,4,3,0,0,0,0,0
27/12/2018,1003216,215225,Al-Quadisiya,6775,Al-Baten,9623,Away,4,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,0,0,11,1,1,1,10,0,0,1,6,0,5,0,10,1,1,0,0,0,0
15/09/2018,1003119,215225,Al-Quadisiya,6775,Al-Ittihad,1316,Away,4,1,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,17,1,7,0,10,1,4,0,10,0,3,1,17,1,0,0,0,0,0
26/10/2018,1003155,215225,Al-Quadisiya,6775,Al-Shabab,6774,Away,4,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,4,1,2,0,2,1,0,0,2,1,2,0,4,1,0,0,0,0,0
18/10/2018,1003145,215225,Al-Quadisiya,6775,Al-Hazm,6846,Away,4,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,6,0,3,0,3,0,2,0,2,0,2,0,5,0,1,0,0,0,0
28/09/2018,1003133,215225,Al-Quadisiya,6775,Al-Feiha,10483,Away,4,1,81,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17,5,0,0,17,4,5,2,12,2,2,0,9,2,6,2,15,4,2,0,0,0,0
10/01/2019,1003231,215225,Al-Quadisiya,6775,Al-Ittihad,1316,Home,4,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,2,0,1,0,1,0,1,0,3,0,0,0,0,0,0
15/09/2018,1003117,122482,Al-Hilal,1317,Al-Raed,6773,Away,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
12/12/2018,1003187,122482,Al-Hilal,1317,Ohod,9624,Away,2,1,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,4,25,6,10,1,15,5,8,0,6,2,11,4,23,5,2,1,0,0,1
08/02/2019,1003251,122482,Al-Hilal,1317,Al-Baten,9623,Away,2,1,61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,1,25,5,8,1,17,4,1,1,13,1,11,3,23,4,2,1,0,0,1
20/09/2018,1003124,122482,Al-Hilal,1317,Al-Baten,9623,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,0,64,4,37,1,27,3,18,0,28,1,18,3,63,2,1,2,0,0,1
15/12/2018,1003202,122482,Al-Hilal,1317,Al-Hazm,6846,Home,2,1,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,3,38,6,12,2,26,4,6,2,14,2,18,2,37,5,1,1,0,0,2
24/09/2018,1003128,122482,Al-Hilal,1317,Al-Fateh,6772,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,1,42,5,14,1,28,4,6,1,16,1,20,3,42,5,0,0,0,0,1
30/12/2018,1003218,122482,Al-Hilal,1317,Al-Taawon,6778,Away,2,1,86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,1,30,10,14,2,16,8,6,1,16,5,8,4,30,8,0,2,0,0,1
08/03/2019,1003175,122482,Al-Hilal,1317,Al-Wahda,6847,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,0,0,38,8,20,3,18,5,12,2,14,5,12,1,37,8,1,0,0,0,0
06/11/2018,1003139,122482,Al-Hilal,1317,Al-Ittifaq,5680,Home,2,1,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,29,8,21,2,8,6,10,0,16,4,3,4,26,7,3,1,0,0,0
25/10/2018,1003158,122482,Al-Hilal,1317,Al-Ittihad,1316,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,1,46,7,12,1,34,6,9,1,17,2,20,4,45,7,1,0,0,0,2
11/01/2019,1003227,122482,Al-Hilal,1317,Al-Raed,6773,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14,0,3,59,9,16,2,43,7,7,0,29,4,23,5,58,8,1,1,0,0,5
24/11/2018,1003179,122482,Al-Hilal,1317,Al-Faisaly,6777,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,0,1,43,4,15,1,28,3,12,0,15,3,16,1,43,2,0,2,0,0,1
09/02/2019,1003248,109943,Al-Shabab,6774,Al-Fateh,6772,Away,2,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,12,4,5,3,7,1,2,0,7,3,3,1,12,4,0,0,0,0,0
28/02/2019,1003278,109943,Al-Shabab,6774,Al-Nassr,6780,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,13,0,1,20,6,11,3,9,3,8,1,6,5,6,0,15,2,5,4,0,0,2
29/12/2018,1003223,109943,Al-Ittihad,1316,Al-Ittifaq,5680,Away,2,1,45,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,12,8,0,2,12,5,4,0,8,5,1,0,8,3,3,2,11,3,1,2,0,0,0
19/10/2018,1003150,109943,Al-Ittihad,1316,Ohod,9624,Home,2,1,89,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,34,9,0,2,31,6,16,1,15,5,2,0,24,3,5,3,30,5,1,1,0,0,3
22/02/2019,1003268,109943,Al-Shabab,6774,Al-Quadisiya,6775,Away,2,1,90,1,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,1,1,0,1,0,17,18,0,1,15,14,4,2,11,12,3,0,7,7,5,7,14,9,1,5,0,0,2
04/02/2019,1003241,109943,Al-Shabab,6774,Al-Raed,6773,Home,2,1,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,12,0,1,32,8,16,4,16,4,8,1,18,5,6,2,26,4,6,4,0,0,3
02/12/2018,1003294,109943,Al-Ittihad,1316,Al-Hazm,6846,Home,2,1,90,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,50,17,1,3,48,10,14,1,34,9,5,0,27,3,16,7,45,8,3,2,0,0,2
07/03/2019,1003281,109943,Al-Shabab,6774,Al-Faisaly,6777,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,10,0,0,18,10,15,4,3,6,7,0,9,7,2,3,15,6,3,4,0,0,0
