"Player ID","Team","Position","Total Passes ( All )","Total Successful Passes ( All )","Total Unsuccessful Passes ( All )","Passing Accuracy ( All )","Assists","Key Passes","Total Passes ( Excl Crosses & Corners )","Total Successful Passes ( Excl Crosses & Corners )","Total Unsuccessful Passes ( Excl Crosses & Corners )","Passing Accuracy ( Excl Crosses & Corners )","Passes Attempted Own Half","Successful Passes Own Half","Unsuccessful Passes Own Half","Accuracy Own Half","Passes Attempted Opposition Half","Successful Passes Opposition Half","Unsuccessful Passes Opposition Half","Passing Accuracy Opposition Half","% Passes Own Half","% Passes Opposition Half","Passes Attempted Defensive third","Successful Passes Defensive third","Unsuccessful Passes Defensive third","Passing Accuracy Defensive third","Passes Attempted Middle third","Successful Passes Middle third","Unsuccessful Passes Middle third","Passing Accuracy Middle third","Passes Attempted Final third","Successful Passes Final third","Unsuccessful Passes Final third","Passing Accuracy Final third","% Passes in Defensive third","% Passes in Middle third","% Passes in Attacking third","Short Passes Attempted","Successful Short Passes","Unsuccessful Short Passes","Short Pass Accuracy","Long Passes Attempted","Successful Long Passes","Unsuccessful Long Passes","Long Pass Accuracy","% Passes Short","% Passes Long","Total Flick-Ons","Successful Flick-Ons","Unsuccessful Flick-Ons","Flick-on Success Rate","Crosses & Corners Attempted","Successful Crosses & Corners","Unsuccessful Crosses & Corners","Crosses & Corners Accuracy","Crosses Attempted","Successful Crosses","Unsuccessful Crosses","Cross Completion Rate","Corners Taken (incl short corners)","Corners Conceded","Corners into Box","Successful Corners into Box","Unsuccessful Corners into Box","Corners into Box Accuracy","Short Corners","Throw Ins taken","Throw Ins to Own Player","Throw Ins to Opposition Player","Throw In Success Rate","Short Throw Ins","Long Throw Ins","Throw Ins Conceded","Dribbles Attempted","Successful Dribbles","Unsuccessful Dribbles","Dribble Success Rate","Dribbles and Runs Attempted","Successful Dribbles & Runs","Unsuccessful Dribbles & Runs","Dribble & Run Success Rate","Runs Attempted","Total Crosses & Corners (Left)","Successful Crosses & Corners (Left)","Unsuccessful Crosses & Corners (Left)","Crosses & Corners accuracy (Left)","Total Crosses (Left)","Successful Crosses (Left)","Unsuccessful Crosses (Left)","Crosses accuracy (Left)","Total Corners (Left)","Successful Corners (Left)","Unsuccessful Corners (Left)","Corners accuracy (Left)","Total Crosses & Corners (Right)","Successful Crosses & Corners (Right)","Unsuccessful Crosses & Corners (Right)","Crosses & Corners accuracy (Right)","Total Crosses (Right)","Successful Crosses (Right)","Unsuccessful Crosses (Right)","Crosses accuracy (Right)","Total Corners (Right)","Successful Corners (Right)","Unsuccessful Corners (Right)","Corners accuracy (Right)","Long Passes Attempted (Own Half)","Long Passes Attempted (Opp Half)","Long Passes Successful (Own Half)","Long Passes Successful (Opp Half)","Short Passes Attempted (Own Half)","Short Passes Attempted (Opp Half)","Short Passes Successful (Own Half)","Short Passes Successful (Opp Half)","Full Name","Intentional Assist","Long Balls","Successful Long Balls","Unsuccessful Long Balls","Long Ball Accuracy %","Successful Lay-Offs","Unsuccessful Lay-Offs","Through Ball","Crosses & Corners in the Air","Successful Crosses & Corners in the air","Unsuccessful Crosses & Corners in the air","Crossing accuracy","Crosses in the Air","Successful crosses in the air","Unsuccessful crosses in the air","Field134","Open Play Crosses","Successful open play crosses","Unsuccessful open play crosses","Open Play Cross %","Touches","Goal Assist (Corner)","Goal Assist (Free Kick)","Goal Assist (Throw In)","Goal Assist (Goal Kick)","Goal Assist (Set Piece)","Key Corner","Key Free Kick","Key Throw In","Key Goal Kick","Key Set Pieces","Chances Created","Chances created open play","Touches own half","Touches opposition half","Assists as Sub","Passes Received","Deep Crosses","Attacking Crosses","Touches in Opp Box","Big Chance Assist","Big Chance Created","Big Chance Converted %","Assist Dead Ball","Assist at Set Piece","Intentional Assists","Intentional Chances Created","Intentional Chances Created Open Play","Passes into Opp","Passes Switching Flank","Dribbles Own Half","Dribbles Opp Half","Pass Forward Own","Pass Backward Own","Pass Diagonal Own","Pass Forward Opp","Pass Backward Opp","Pass Diagonal Opp","Open Play Passes","Open Play Passes Success","Open Play Pass Accuracy","Fantasy Assist Pass Lost","Fantasy Assist Blocked Shot","Fantasy Assist Attempt Saved","Fantasy Assist Post","Fantasy Assist Free Kick Won","Fantasy Assist Handball Won","Fantasy Assist Own Goal","Fantasy Assist Penalty Won","DFL Assists","Possession Lost","Touches in Own Box"
14729.00,"Al-Ahli","Defender",305.00,268.00,37.00,0.87,0.00,0.00,305.00,268.00,37.00,0.87,202.00,189.00,13.00,0.93,103.00,79.00,24.00,0.76,0.66,0.33,62.00,60.00,2.00,0.96,221.00,199.00,22.00,0.90,22.00,9.00,13.00,0.40,0.20,0.72,0.07,274.00,250.00,24.00,0.91,31.00,18.00,13.00,0.58,0.89,0.10,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,1.00,1.00,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,19.00,9.00,9.00,190.00,84.00,180.00,70.00,"Alexis Ruano",0.00,5.00,1.00,4.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333.00,38.00,0.00,222.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,6.00,0.00,1.00,64.00,12.00,126.00,73.00,0.00,30.00,284.00,249.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,28.00
102685.00,"Al-Feiha","Midfielder",82.00,51.00,31.00,0.62,1.00,3.00,67.00,46.00,21.00,0.68,19.00,13.00,6.00,0.68,48.00,33.00,15.00,0.68,0.28,0.71,7.00,5.00,2.00,0.71,36.00,24.00,12.00,0.66,24.00,17.00,7.00,0.70,0.10,0.53,0.35,58.00,42.00,16.00,0.72,9.00,4.00,5.00,0.44,0.86,0.13,1.00,1.00,0.00,1.00,15.00,5.00,10.00,0.33,11.00,4.00,7.00,0.36,4.00,0.00,4.00,1.00,3.00,0.25,0.00,5.00,5.00,0.00,1.00,1.00,4.00,,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,,5.00,1.00,4.00,0.20,4.00,1.00,3.00,0.25,1.00,0.00,1.00,0.00,10.00,4.00,6.00,0.40,7.00,3.00,4.00,0.42,3.00,1.00,2.00,0.33,5.00,4.00,2.00,2.00,14.00,44.00,11.00,31.00,"John Jairo Ruiz",1.00,4.00,1.00,3.00,0.25,0.00,1.00,0.00,14.00,5.00,9.00,0.35,10.00,4.00,6.00,0.40,10.00,3.00,7.00,0.30,131.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,4.00,3.00,41.00,90.00,0.00,67.00,5.00,6.00,3.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,1.00,3.00,0.00,3.00,1.00,3.00,7.00,9.00,22.00,7.00,19.00,65.00,44.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,44.00,1.00
177808.00,"Al-Taawon","Defender",164.00,141.00,23.00,0.85,1.00,2.00,163.00,141.00,22.00,0.86,81.00,74.00,7.00,0.91,82.00,67.00,15.00,0.81,0.49,0.50,27.00,27.00,0.00,1.00,98.00,84.00,14.00,0.85,38.00,30.00,8.00,0.78,0.16,0.60,0.23,152.00,135.00,17.00,0.88,11.00,6.00,5.00,0.54,0.93,0.06,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,3.00,3.00,0.00,1.00,3.00,3.00,0.00,1.00,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,8.00,3.00,3.00,78.00,74.00,71.00,64.00,"Ryan Al-Mousa",1.00,1.00,0.00,1.00,0.00,3.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,126.00,89.00,0.00,126.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,10.00,1.00,2.00,1.00,20.00,15.00,46.00,34.00,2.00,46.00,162.00,140.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,32.00,1.00
247654.00,"Al-Ittifaq","Defender",95.00,62.00,33.00,0.65,0.00,2.00,91.00,62.00,29.00,0.68,36.00,25.00,11.00,0.69,55.00,37.00,18.00,0.67,0.39,0.60,15.00,13.00,2.00,0.86,47.00,33.00,14.00,0.70,29.00,16.00,13.00,0.55,0.16,0.51,0.31,80.00,58.00,22.00,0.72,11.00,4.00,7.00,0.36,0.87,0.12,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,40.00,29.00,11.00,0.72,19.00,21.00,,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,10.00,0.00,4.00,35.00,45.00,25.00,33.00,"Saad Al Khayri",0.00,5.00,3.00,2.00,0.60,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,100.00,82.00,0.00,66.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,3.00,15.00,2.00,19.00,41.00,1.00,13.00,89.00,60.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,6.00
442536.00,"Al-Ittifaq","Midfielder",12.00,9.00,3.00,0.75,0.00,3.00,12.00,9.00,3.00,0.75,3.00,2.00,1.00,0.66,9.00,7.00,2.00,0.77,0.25,0.75,1.00,1.00,0.00,1.00,6.00,3.00,3.00,0.50,5.00,5.00,0.00,1.00,0.08,0.50,0.41,12.00,9.00,3.00,0.75,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,9.00,2.00,7.00,"Saad Alselouli",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,5.00,17.00,0.00,13.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,2.00,6.00,12.00,9.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00
149448.00,"Al-Ahli","Defender",823.00,626.00,197.00,0.76,0.00,12.00,769.00,610.00,159.00,0.79,331.00,291.00,40.00,0.87,438.00,319.00,119.00,0.72,0.43,0.56,142.00,131.00,11.00,0.92,406.00,332.00,74.00,0.81,221.00,147.00,74.00,0.66,0.18,0.52,0.28,667.00,569.00,98.00,0.85,102.00,41.00,61.00,0.40,0.86,0.13,7.00,1.00,6.00,0.14,54.00,16.00,38.00,0.29,53.00,16.00,37.00,0.30,1.00,17.00,1.00,0.00,1.00,0.00,0.00,165.00,129.00,36.00,0.78,83.00,82.00,,22.00,9.00,13.00,0.40,22.00,9.00,13.00,0.40,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,16.00,38.00,0.29,53.00,16.00,37.00,0.30,1.00,0.00,1.00,0.00,33.00,69.00,14.00,27.00,298.00,369.00,277.00,292.00,"Saeed Al Muwallad",0.00,51.00,11.00,40.00,0.21,0.00,0.00,0.00,51.00,16.00,35.00,0.31,50.00,16.00,34.00,0.32,52.00,15.00,37.00,0.28,1219.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,4.00,12.00,8.00,594.00,625.00,0.00,666.00,29.00,24.00,15.00,0.00,2.00,0.00,0.00,0.00,0.00,11.00,8.00,91.00,3.00,7.00,15.00,84.00,67.00,180.00,235.00,38.00,165.00,751.00,593.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.00,59.00
109960.00,"Al-Hazm","Midfielder",19.00,12.00,7.00,0.63,0.00,0.00,19.00,12.00,7.00,0.63,7.00,6.00,1.00,0.85,12.00,6.00,6.00,0.50,0.36,0.63,1.00,1.00,0.00,1.00,11.00,9.00,2.00,0.81,7.00,2.00,5.00,0.28,0.05,0.57,0.36,16.00,11.00,5.00,0.68,3.00,1.00,2.00,0.33,0.84,0.15,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,6.00,10.00,5.00,6.00,"Saeed Al-Dosari",0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,15.00,0.00,16.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,2.00,1.00,4.00,6.00,0.00,6.00,19.00,12.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.00
109960.00,"Al-Taawon","Midfielder",178.00,131.00,47.00,0.73,2.00,0.00,169.00,131.00,38.00,0.77,63.00,54.00,9.00,0.85,106.00,77.00,29.00,0.72,0.37,0.62,36.00,33.00,3.00,0.91,71.00,54.00,17.00,0.76,62.00,44.00,18.00,0.70,0.21,0.42,0.36,159.00,124.00,35.00,0.77,10.00,7.00,3.00,0.70,0.94,0.05,1.00,0.00,1.00,0.00,9.00,0.00,9.00,0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,8.00,1.00,0.88,7.00,2.00,,5.00,3.00,2.00,0.60,5.00,3.00,2.00,0.60,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,3.00,4.00,59.00,100.00,51.00,73.00,"Saeed Al-Dosari",1.00,4.00,1.00,3.00,0.25,1.00,0.00,0.00,9.00,0.00,9.00,0.00,9.00,0.00,9.00,0.00,9.00,0.00,9.00,0.00,244.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,95.00,149.00,0.00,141.00,4.00,5.00,13.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,7.00,0.00,1.00,4.00,9.00,27.00,27.00,33.00,15.00,58.00,168.00,130.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,63.00,3.00
218862.00,"Al-Ittifaq","Defender",469.00,374.00,95.00,0.79,0.00,3.00,469.00,374.00,95.00,0.79,321.00,274.00,47.00,0.85,148.00,100.00,48.00,0.67,0.68,0.31,167.00,146.00,21.00,0.87,233.00,190.00,43.00,0.81,69.00,38.00,31.00,0.55,0.35,0.49,0.14,393.00,341.00,52.00,0.86,76.00,33.00,43.00,0.43,0.83,0.16,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,4.00,3.00,1.00,0.75,4.00,3.00,1.00,0.75,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,54.00,10.00,23.00,299.00,94.00,264.00,77.00,"Saeed Al-Rabiei",0.00,28.00,5.00,23.00,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,661.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,588.00,73.00,0.00,311.00,0.00,0.00,12.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,72.00,2.00,4.00,0.00,124.00,43.00,154.00,120.00,0.00,28.00,446.00,359.00,0.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,104.00,109.00
468271.00,"Al-Ahli","Forward",7.00,5.00,2.00,0.71,0.00,0.00,7.00,5.00,2.00,0.71,1.00,1.00,0.00,1.00,6.00,4.00,2.00,0.66,0.14,0.85,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,5.00,3.00,2.00,0.60,0.00,0.28,0.71,6.00,4.00,2.00,0.66,1.00,1.00,0.00,1.00,0.85,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,5.00,1.00,3.00,"Safi Alzaqarta",0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,3.00,2.00,6.00,4.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00
248895.00,"Al-Hazm","Defender",356.00,288.00,68.00,0.80,0.00,3.00,356.00,288.00,68.00,0.80,247.00,218.00,29.00,0.88,109.00,70.00,39.00,0.64,0.69,0.30,114.00,107.00,7.00,0.93,199.00,158.00,41.00,0.79,43.00,23.00,20.00,0.53,0.32,0.55,0.12,297.00,261.00,36.00,0.87,59.00,27.00,32.00,0.45,0.83,0.16,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,45.00,9.00,18.00,233.00,64.00,209.00,52.00,"Saif Hussain",0.00,25.00,6.00,19.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,523.00,53.00,0.00,213.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,4.00,0.00,1.00,75.00,24.00,148.00,83.00,0.00,26.00,340.00,276.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,118.00
473241.00,"Ohod","Midfielder",1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,"Ahmed Saleh",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
111199.00,"Al-Wahda","Forward",233.00,176.00,57.00,0.75,1.00,10.00,216.00,173.00,43.00,0.80,46.00,39.00,7.00,0.84,170.00,134.00,36.00,0.78,0.21,0.78,14.00,12.00,2.00,0.85,87.00,75.00,12.00,0.86,115.00,86.00,29.00,0.74,0.06,0.40,0.53,198.00,160.00,38.00,0.80,18.00,13.00,5.00,0.72,0.91,0.08,5.00,2.00,3.00,0.40,17.00,3.00,14.00,0.17,13.00,3.00,10.00,0.23,8.00,1.00,4.00,0.00,4.00,0.00,4.00,6.00,5.00,1.00,0.83,6.00,0.00,,6.00,3.00,3.00,0.50,6.00,3.00,3.00,0.50,,6.00,2.00,4.00,0.33,6.00,2.00,4.00,0.33,0.00,0.00,0.00,0.00,11.00,1.00,10.00,0.09,7.00,1.00,6.00,0.14,4.00,0.00,4.00,0.00,6.00,12.00,4.00,9.00,40.00,158.00,35.00,125.00,"Saleh Al-Amri",1.00,1.00,0.00,1.00,0.00,2.00,1.00,2.00,16.00,3.00,13.00,0.18,12.00,3.00,9.00,0.25,13.00,3.00,10.00,0.23,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,11.00,77.00,253.00,1.00,228.00,6.00,7.00,26.00,1.00,4.00,0.25,0.00,0.00,1.00,7.00,6.00,6.00,1.00,0.00,6.00,6.00,24.00,16.00,63.00,32.00,75.00,210.00,167.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,90.00,3.00
109951.00,"Al-Shabab","Forward",346.00,230.00,116.00,0.66,0.00,2.00,313.00,227.00,86.00,0.72,145.00,116.00,29.00,0.80,168.00,111.00,57.00,0.66,0.46,0.53,59.00,50.00,9.00,0.84,156.00,118.00,38.00,0.75,98.00,59.00,39.00,0.60,0.18,0.49,0.31,269.00,220.00,49.00,0.81,44.00,7.00,37.00,0.15,0.85,0.14,1.00,0.00,1.00,0.00,33.00,3.00,30.00,0.09,32.00,3.00,29.00,0.09,1.00,8.00,1.00,0.00,1.00,0.00,0.00,87.00,76.00,11.00,0.87,62.00,25.00,,8.00,1.00,7.00,0.12,8.00,1.00,7.00,0.12,,2.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,31.00,3.00,28.00,0.09,31.00,3.00,28.00,0.09,0.00,0.00,0.00,0.00,14.00,30.00,3.00,4.00,131.00,138.00,113.00,107.00,"Saleh Al-Qumayzi",0.00,17.00,1.00,16.00,0.05,0.00,0.00,0.00,33.00,3.00,30.00,0.09,32.00,3.00,29.00,0.09,32.00,3.00,29.00,0.09,543.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,295.00,248.00,0.00,257.00,11.00,21.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,36.00,3.00,3.00,5.00,50.00,30.00,65.00,85.00,27.00,56.00,307.00,222.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00,28.00
124932.00,"Al-Raed","Forward",298.00,207.00,91.00,0.69,1.00,16.00,294.00,206.00,88.00,0.70,50.00,43.00,7.00,0.86,244.00,163.00,81.00,0.66,0.17,0.82,15.00,14.00,1.00,0.93,123.00,97.00,26.00,0.78,156.00,95.00,61.00,0.60,0.05,0.41,0.53,283.00,200.00,83.00,0.70,11.00,6.00,5.00,0.54,0.96,0.03,21.00,3.00,18.00,0.14,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,,25.00,10.00,15.00,0.40,25.00,10.00,15.00,0.40,,3.00,1.00,2.00,0.33,3.00,1.00,2.00,0.33,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,10.00,1.00,5.00,49.00,234.00,42.00,158.00,"Saleh Al-Shehri",1.00,1.00,0.00,1.00,0.00,7.00,2.00,0.00,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,3.00,0.00,3.00,0.00,529.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,17.00,16.00,105.00,424.00,0.00,348.00,2.00,2.00,81.00,1.00,4.00,0.25,0.00,1.00,1.00,9.00,6.00,14.00,1.00,5.00,20.00,7.00,31.00,12.00,87.00,46.00,111.00,271.00,183.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,182.00,12.00
